id,num_adults,num_children,meal,required_transport,room_type_reserved,arrival_year,arrival_month,arrival_date,avg_price_per_room,booking_status,num_staying_nights,meal_id,room_type_id,room_number,expenses
Booking28782,2,0,Meal Plan 1,0,Single,2022,1,9,116.3,Not_Canceled,4,1,4,215,33
Booking28783,0,2,Meal Plan 1,0,Suit,2022,7,25,98.0,Canceled,2,1,2,204,90
Booking28784,2,0,Meal Plan 1,0,Double,2022,9,25,120.0,Canceled,3,1,1,208,87
Booking28785,3,0,Meal Plan 1,0,Single,2022,11,19,157.7,Not_Canceled,3,1,4,3,127
Booking28786,2,0,Meal Plan 1,0,Double,2021,1,27,68.0,Canceled,3,1,1,23,45
Booking28787,2,0,Not Selected,1,Double,2022,1,21,168.0,Not_Canceled,3,4,1,172,35
Booking28788,2,0,Meal Plan 1,0,Double,2022,10,4,171.0,Not_Canceled,5,1,1,17,165
Booking28789,2,0,Meal Plan 1,0,Double,2021,1,3,105.0,Not_Canceled,3,1,1,275,90
Booking28790,2,0,Not Selected,0,Double,2022,11,1,114.5,Not_Canceled,3,4,1,194,49
Booking28791,2,0,Meal Plan 1,0,Single,2022,1,18,159.5,Not_Canceled,3,1,4,124,60
Booking28792,2,0,Not Selected,0,Double,2022,1,23,148.28,Not_Canceled,5,4,1,261,66
Booking28793,2,0,Not Selected,0,Double,2022,6,24,99.0,Not_Canceled,2,4,1,30,84
Booking28794,2,0,Meal Plan 1,0,Double,2021,1,23,87.0,Not_Canceled,2,1,1,239,20
Booking28795,1,0,Meal Plan 2,0,Double,2022,12,18,93.0,Not_Canceled,2,2,1,239,77
Booking28796,2,0,Meal Plan 1,1,Double,2022,12,3,133.0,Not_Canceled,4,1,1,241,113
Booking28797,2,0,Meal Plan 1,0,Double,2022,11,12,110.95,Not_Canceled,5,1,1,80,56
Booking28798,2,0,Not Selected,0,Double,2022,7,17,87.5,Not_Canceled,3,4,1,195,34
Booking28799,2,0,Meal Plan 1,0,Double,2022,8,20,125.3,Not_Canceled,4,1,1,4,117
Booking28800,2,0,Meal Plan 1,0,Double,2022,6,12,75.24000000000001,Not_Canceled,5,1,1,30,39
Booking28801,2,0,Meal Plan 1,0,Suit,2022,1,3,133.09,Not_Canceled,8,1,2,6,27
Booking28802,2,0,Meal Plan 1,0,Double,2022,10,30,130.0,Canceled,3,1,1,280,40
Booking28803,1,0,Meal Plan 1,0,Double,2022,10,21,150.0,Canceled,3,1,1,236,97
Booking28804,2,0,Not Selected,0,Double,2022,9,24,150.9,Canceled,5,4,1,216,77
Booking28805,2,0,Meal Plan 1,0,Double,2021,3,4,101.86,Not_Canceled,4,1,1,224,18
Booking28806,2,0,Meal Plan 1,0,Double,2022,2,26,121.0,Canceled,2,1,1,278,23
Booking28807,2,0,Meal Plan 1,0,Double,2022,1,24,155.9,Not_Canceled,2,1,1,269,55
Booking28808,2,0,Meal Plan 1,0,Double,2022,10,8,160.0,Not_Canceled,3,1,1,283,104
Booking28809,2,0,Meal Plan 1,0,Single,2022,11,10,136.45,Canceled,7,1,4,119,121
Booking28810,2,0,Not Selected,0,Double,2022,2,21,99.2,Not_Canceled,4,4,1,170,47
Booking28811,2,0,Meal Plan 1,0,Double,2022,10,18,140.5,Not_Canceled,3,1,1,27,127
Booking28812,1,0,Not Selected,0,Double,2022,2,24,115.0,Not_Canceled,2,4,1,61,104
Booking28813,2,0,Not Selected,0,Double,2022,12,26,145.1,Not_Canceled,6,4,1,77,46
Booking28814,2,0,Meal Plan 1,0,Double,2022,6,1,103.3,Not_Canceled,4,1,1,157,92
Booking28815,2,0,Meal Plan 1,0,Double,2022,12,21,113.22,Canceled,16,1,1,154,51
Booking28816,2,0,Meal Plan 1,0,Double,2021,1,15,171.33,Not_Canceled,4,1,1,230,36
Booking28817,2,0,Meal Plan 1,0,Double,2022,6,28,113.0,Not_Canceled,5,1,1,118,63
Booking28818,2,0,Meal Plan 1,0,Single,2022,10,7,152.6,Canceled,5,1,4,203,112
Booking28819,2,0,Meal Plan 1,0,Double,2022,10,14,140.0,Not_Canceled,2,1,1,120,98
Booking28820,2,0,Meal Plan 1,0,Double,2022,8,28,105.0,Canceled,4,1,1,300,68
Booking28821,1,0,Meal Plan 1,0,Single,2022,6,12,101.8,Not_Canceled,4,1,4,96,49
Booking28822,2,0,Meal Plan 1,0,Double,2022,9,12,100.75,Not_Canceled,4,1,1,39,24
Booking28823,1,0,Meal Plan 1,0,Single,2022,6,1,126.0,Not_Canceled,2,1,4,46,121
Booking28824,2,0,Not Selected,0,Double,2022,10,19,109.0,Not_Canceled,2,4,1,103,70
Booking28825,2,1,Meal Plan 1,0,Double,2022,11,31,150.0,Canceled,4,1,1,43,95
Booking28826,2,0,Meal Plan 1,0,Double,2022,3,4,158.0,Not_Canceled,3,1,1,268,78
Booking28827,2,0,Meal Plan 1,0,Double,2022,9,14,105.5,Not_Canceled,4,1,1,138,81
Booking28828,2,0,Meal Plan 1,0,Double,2022,1,20,110.0,Canceled,4,1,1,211,44
Booking28829,2,0,Meal Plan 1,0,Double,2022,2,18,113.6,Not_Canceled,4,1,1,88,108
Booking28830,2,0,Meal Plan 1,0,Double,2022,6,23,95.0,Not_Canceled,4,1,1,157,45
Booking28831,1,0,Meal Plan 1,0,Double,2022,9,5,120.0,Canceled,4,1,1,86,43
Booking28832,2,0,Meal Plan 1,0,Double,2022,1,25,164.0,Canceled,4,1,1,41,48
Booking28833,1,0,Meal Plan 1,0,Double,2022,6,14,89.0,Not_Canceled,5,1,1,100,51
Booking28834,1,0,Meal Plan 2,0,Double,2021,11,7,100.0,Not_Canceled,3,2,1,130,33
Booking28835,2,1,Meal Plan 1,0,Single,2022,7,2,123.28,Not_Canceled,5,1,4,42,93
Booking28836,2,1,Meal Plan 1,0,Double,2022,12,7,125.3,Canceled,2,1,1,6,67
Booking28837,2,0,Meal Plan 1,0,Double,2021,2,19,95.0,Not_Canceled,3,1,1,224,88
Booking28838,1,0,Meal Plan 1,0,Double,2022,9,24,82.0,Not_Canceled,5,1,1,263,23
Booking28839,2,0,Meal Plan 2,0,Double,2022,10,21,135.0,Canceled,3,2,1,297,39
Booking28840,2,0,Meal Plan 1,0,Single,2022,8,20,122.3,Not_Canceled,4,1,4,27,68
Booking28841,1,0,Meal Plan 1,0,Double,2021,1,16,110.0,Not_Canceled,2,1,1,140,102
Booking28842,2,1,Meal Plan 1,0,Delux,2022,12,2,178.95,Canceled,5,1,6,268,89
Booking28843,2,0,Meal Plan 1,0,Double,2022,10,23,92.0,Not_Canceled,4,1,1,165,79
Booking28844,2,0,Not Selected,0,Double,2022,1,20,115.0,Not_Canceled,3,4,1,62,40
Booking28845,2,0,Not Selected,0,Double,2022,3,15,115.0,Not_Canceled,3,4,1,300,39
Booking28846,3,0,Not Selected,0,Double,2021,3,25,96.23,Not_Canceled,2,4,1,198,61
Booking28847,2,0,Meal Plan 1,0,Double,2022,6,23,95.0,Not_Canceled,4,1,1,95,74
Booking28848,1,0,Not Selected,0,Double,2022,12,4,105.24,Not_Canceled,2,4,1,217,27
Booking28849,2,0,Meal Plan 1,0,Double,2022,8,12,95.0,Canceled,2,1,1,209,53
Booking28850,2,0,Meal Plan 1,0,Single,2022,1,28,204.0,Not_Canceled,2,1,4,100,70
Booking28851,1,0,Meal Plan 1,0,Single,2022,1,1,130.0,Not_Canceled,5,1,4,233,70
Booking28852,1,0,Meal Plan 1,1,Double,2022,9,8,118.0,Not_Canceled,2,1,1,261,23
Booking28853,2,0,Meal Plan 2,0,Double,2022,1,7,181.1,Canceled,6,2,1,46,53
Booking28854,3,0,Meal Plan 1,0,Single,2022,12,23,161.3,Not_Canceled,6,1,4,169,46
Booking28855,3,0,Not Selected,0,Double,2021,1,16,155.4,Not_Canceled,3,4,1,108,38
Booking28856,2,0,Meal Plan 1,0,Double,2022,1,14,146.9,Canceled,4,1,1,10,39
Booking28857,2,0,Meal Plan 1,0,Double,2022,3,1,85.0,Not_Canceled,2,1,1,248,61
Booking28858,1,0,Meal Plan 1,0,Double,2022,7,22,96.5,Canceled,3,1,1,176,52
Booking28859,2,0,Meal Plan 1,0,Double,2022,10,13,150.0,Canceled,4,1,1,226,105
Booking28860,2,0,Meal Plan 1,0,Single,2022,8,3,160.4,Not_Canceled,5,1,4,294,80
Booking28861,2,0,Meal Plan 1,0,Single,2022,2,11,126.2,Not_Canceled,3,1,4,130,70
Booking28862,3,0,Meal Plan 1,0,Single,2022,1,7,186.05,Not_Canceled,5,1,4,71,128
Booking28863,2,2,Meal Plan 1,0,Delux,2022,9,20,218.9,Canceled,3,1,6,9,158
Booking28864,2,0,Meal Plan 1,0,Double,2021,12,12,110.0,Not_Canceled,3,1,1,179,101
Booking28865,2,0,Not Selected,0,Double,2022,12,14,159.0,Not_Canceled,5,4,1,193,70
Booking28866,2,0,Meal Plan 2,0,Double,2021,1,22,121.5,Canceled,3,2,1,281,94
Booking28867,2,0,Meal Plan 1,0,Double,2021,12,8,96.5,Not_Canceled,3,1,1,30,53
Booking28868,2,0,Meal Plan 1,0,Double,2022,9,28,110.84,Not_Canceled,5,1,1,19,84
Booking28869,1,0,Meal Plan 1,0,Double,2022,3,11,87.0,Not_Canceled,2,1,1,218,65
Booking28870,2,0,Meal Plan 1,0,Single,2022,7,17,107.3,Not_Canceled,4,1,4,3,84
Booking28871,1,0,Meal Plan 1,0,Double,2022,11,24,85.0,Not_Canceled,3,1,1,141,31
Booking28872,2,0,Not Selected,0,Double,2022,6,18,99.0,Not_Canceled,3,4,1,31,44
Booking28873,1,0,Meal Plan 1,0,Double,2021,1,21,120.0,Not_Canceled,3,1,1,265,27
Booking28874,1,0,Meal Plan 1,0,Double,2021,1,8,120.0,Not_Canceled,3,1,1,35,68
Booking28875,2,0,Meal Plan 1,0,Double,2022,7,12,123.1,Not_Canceled,2,1,1,90,39
Booking28876,1,0,Meal Plan 1,0,Double,2022,1,11,98.2,Canceled,3,1,1,35,60
Booking28877,2,0,Not Selected,0,Double,2021,3,1,88.0,Not_Canceled,3,4,1,99,47
Booking28878,1,0,Not Selected,0,Double,2022,3,3,73.45,Not_Canceled,6,4,1,48,25
Booking28879,1,0,Meal Plan 1,0,Double,2022,7,23,90.0,Canceled,5,1,1,107,76
Booking28880,2,0,Meal Plan 1,0,Double,2022,1,29,146.9,Canceled,2,1,1,155,51
Booking28881,1,0,Meal Plan 1,0,Double,2022,5,25,100.0,Not_Canceled,4,1,1,250,48
Booking28882,2,0,Not Selected,0,Double,2022,7,20,91.1,Not_Canceled,5,4,1,115,30
Booking28883,2,1,Meal Plan 1,0,Double,2022,11,1,132.5,Canceled,4,1,1,72,62
Booking28884,2,0,Not Selected,0,Double,2022,3,29,83.75,Not_Canceled,7,4,1,61,42
Booking28885,2,0,Meal Plan 1,0,Double,2022,10,14,140.0,Not_Canceled,2,1,1,115,24
Booking28886,2,0,Meal Plan 1,0,Double,2021,1,4,128.0,Not_Canceled,3,1,1,75,52
Booking28887,2,0,Meal Plan 2,0,Double,2022,12,24,135.0,Canceled,3,2,1,268,101
Booking28888,3,0,Meal Plan 1,0,Single,2022,6,25,150.0,Not_Canceled,6,1,4,218,79
Booking28889,2,0,Meal Plan 1,0,Single,2022,8,14,109.22,Not_Canceled,6,1,4,208,36
Booking28890,2,0,Meal Plan 1,0,Double,2022,12,10,92.25,Not_Canceled,6,1,1,178,77
Booking28891,2,0,Meal Plan 1,0,Double,2022,1,26,138.8,Canceled,3,1,1,55,104
Booking28892,2,0,Not Selected,0,Double,2022,5,21,97.0,Not_Canceled,2,4,1,230,46
Booking28893,1,0,Meal Plan 1,0,Double,2022,10,18,140.0,Canceled,7,1,1,46,110
Booking28894,2,0,Meal Plan 1,0,Double,2022,8,26,82.8,Canceled,5,1,1,261,66
Booking28895,2,0,Meal Plan 2,0,Double,2021,12,7,114.5,Canceled,4,2,1,198,87
Booking28896,1,0,Meal Plan 1,0,Double,2021,11,4,20.0,Not_Canceled,2,1,1,299,14
Booking28897,1,0,Meal Plan 1,0,Double,2021,1,20,85.0,Canceled,5,1,1,178,71
Booking28898,2,0,Meal Plan 1,0,Double,2022,1,22,120.0,Canceled,4,1,1,224,47
Booking28899,2,0,Meal Plan 1,0,Double,2022,6,21,99.8,Not_Canceled,7,1,1,277,40
Booking28900,2,0,Meal Plan 1,0,Double,2022,8,21,116.3,Not_Canceled,4,1,1,241,70
Booking28901,2,0,Meal Plan 1,0,Double,2022,10,1,123.64,Canceled,6,1,1,87,34
Booking28902,2,0,Meal Plan 1,1,Double,2021,12,1,113.0,Not_Canceled,4,1,1,63,96
Booking28903,2,0,Meal Plan 1,0,Double,2022,10,26,140.0,Canceled,4,1,1,103,35
Booking28904,2,0,Meal Plan 1,0,Single,2022,8,28,138.8,Canceled,4,1,4,259,118
Booking28905,1,2,Meal Plan 1,0,Double,2022,10,16,182.45,Canceled,11,1,1,253,72
Booking28906,1,0,Meal Plan 1,0,Double,2022,10,20,115.0,Not_Canceled,2,1,1,282,41
Booking28907,3,0,Meal Plan 1,0,Single,2022,11,12,158.55,Not_Canceled,6,1,4,42,87
Booking28908,2,0,Meal Plan 1,0,Double,2022,12,1,154.0,Not_Canceled,5,1,1,273,48
Booking28909,2,0,Meal Plan 1,1,Double,2022,10,17,155.9,Not_Canceled,3,1,1,79,120
Booking28910,2,0,Meal Plan 1,0,Double,2022,8,27,123.84,Not_Canceled,5,1,1,257,42
Booking28911,1,0,Meal Plan 1,0,Double,2021,1,13,26.0,Not_Canceled,2,1,1,154,7
Booking28912,2,0,Meal Plan 1,0,Double,2022,7,23,100.0,Canceled,5,1,1,74,41
Booking28913,2,0,Meal Plan 1,0,Double,2022,9,11,164.0,Not_Canceled,4,1,1,220,116
Booking28914,2,0,Not Selected,0,Double,2022,8,4,109.25,Canceled,5,4,1,190,49
Booking28915,2,0,Meal Plan 1,0,Single,2022,5,3,126.0,Not_Canceled,5,1,4,204,92
Booking28916,2,0,Meal Plan 1,0,Double,2022,1,31,141.28,Not_Canceled,5,1,1,235,64
Booking28917,1,0,Meal Plan 1,0,Double,2022,9,26,115.0,Not_Canceled,2,1,1,144,107
Booking28918,1,0,Meal Plan 1,0,Double,2021,1,8,120.0,Not_Canceled,3,1,1,252,117
Booking28919,2,0,Meal Plan 1,0,Single,2022,1,3,194.0,Not_Canceled,3,1,4,285,34
Booking28920,2,0,Meal Plan 1,0,Single,2022,1,16,169.4,Not_Canceled,4,1,4,94,31
Booking28921,2,0,Meal Plan 1,0,Double,2022,8,29,91.0,Not_Canceled,4,1,1,276,69
Booking28922,2,2,Meal Plan 1,0,Delux,2022,6,14,191.0,Canceled,3,1,6,93,85
Booking28923,1,0,Meal Plan 1,0,Double,2022,6,25,101.0,Not_Canceled,2,1,1,154,26
Booking28924,2,0,Meal Plan 1,0,Double,2021,1,10,144.0,Not_Canceled,3,1,1,106,100
Booking28925,2,0,Meal Plan 1,0,Double,2022,1,1,105.0,Not_Canceled,5,1,1,262,52
Booking28926,2,0,Meal Plan 1,0,Double,2022,2,31,113.6,Canceled,3,1,1,12,77
Booking28927,2,0,Meal Plan 1,0,Double,2022,3,8,108.4,Not_Canceled,5,1,1,20,57
Booking28928,2,0,Meal Plan 1,0,Single,2022,8,14,132.2,Canceled,5,1,4,48,29
Booking28929,2,0,Meal Plan 1,0,Double,2022,7,24,127.0,Not_Canceled,2,1,1,229,39
Booking28930,2,0,Meal Plan 1,0,Single,2022,8,15,114.35,Not_Canceled,6,1,4,285,30
Booking28931,2,1,Meal Plan 1,0,Double,2022,11,15,150.5,Not_Canceled,2,1,1,238,75
Booking28932,3,0,Meal Plan 1,0,Single,2022,9,15,135.6,Not_Canceled,4,1,4,97,44
Booking28933,2,0,Meal Plan 2,0,Double,2021,1,10,105.17,Not_Canceled,4,2,1,203,86
Booking28934,1,0,Meal Plan 1,0,Double,2021,1,23,80.0,Not_Canceled,4,1,1,225,72
Booking28935,2,0,Not Selected,0,Double,2022,6,18,98.5,Not_Canceled,4,4,1,111,76
Booking28936,3,0,Meal Plan 1,0,Single,2022,10,1,132.14,Not_Canceled,7,1,4,189,30
Booking28937,2,0,Not Selected,0,Double,2022,7,16,93.1,Not_Canceled,4,4,1,168,26
Booking28938,1,0,Meal Plan 1,0,Single,2022,9,1,130.0,Canceled,2,1,4,226,72
Booking28939,2,0,Not Selected,0,Double,2022,10,2,100.75,Canceled,5,4,1,33,83
Booking28940,2,0,Not Selected,0,Double,2022,3,23,98.0,Not_Canceled,2,4,1,225,60
Booking28941,2,0,Meal Plan 1,0,Double,2022,8,1,151.0,Not_Canceled,3,1,1,134,76
Booking28942,2,0,Meal Plan 1,0,Double,2021,12,27,96.5,Canceled,4,1,1,18,89
Booking28943,2,0,Meal Plan 1,0,Double,2022,1,21,155.2,Not_Canceled,2,1,1,217,44
Booking28944,2,0,Meal Plan 1,0,Single,2022,10,14,118.87,Not_Canceled,4,1,4,11,43
Booking28945,2,0,Not Selected,0,Double,2022,10,3,149.0,Canceled,3,4,1,150,61
Booking28946,3,0,Meal Plan 1,0,Double,2022,10,22,135.85,Not_Canceled,6,1,1,161,57
Booking28947,1,0,Meal Plan 1,0,Double,2021,2,26,93.0,Not_Canceled,3,1,1,110,52
Booking28948,1,0,Meal Plan 1,0,Double,2022,11,17,85.0,Not_Canceled,2,1,1,154,77
Booking28949,2,0,Meal Plan 1,0,Single,2022,1,29,135.56,Canceled,6,1,4,225,48
Booking28950,2,0,Meal Plan 1,1,Double,2022,9,29,158.54,Not_Canceled,11,1,1,295,103
Booking28951,2,0,Meal Plan 1,0,Double,2022,8,23,102.45,Not_Canceled,6,1,1,128,56
Booking28952,1,0,Meal Plan 1,1,Double,2022,3,26,87.0,Not_Canceled,4,1,1,33,59
Booking28953,3,0,Meal Plan 1,0,Single,2022,11,28,157.94,Canceled,10,1,4,269,32
Booking28954,2,0,Meal Plan 1,0,Double,2022,11,19,92.25,Not_Canceled,6,1,1,53,51
Booking28955,1,0,Meal Plan 1,0,Double,2021,1,8,120.0,Canceled,3,1,1,114,92
Booking28956,2,0,Not Selected,0,Double,2022,1,29,92.25,Not_Canceled,6,4,1,51,85
Booking28957,2,0,Not Selected,0,Double,2022,1,26,139.0,Canceled,3,4,1,39,126
Booking28958,1,0,Meal Plan 1,0,Double,2022,1,10,100.0,Canceled,7,1,1,1,37
Booking28959,2,0,Meal Plan 1,0,Double,2022,7,17,129.0,Not_Canceled,2,1,1,23,92
Booking28960,2,0,Meal Plan 1,0,Double,2022,8,4,109.75,Not_Canceled,3,1,1,290,94
Booking28961,2,0,Meal Plan 1,0,Double,2022,12,1,92.25,Not_Canceled,4,1,1,151,82
Booking28962,1,0,Meal Plan 1,0,Double,2021,1,20,100.75,Canceled,4,1,1,44,93
Booking28963,2,0,Meal Plan 1,0,Double,2022,10,30,110.0,Canceled,4,1,1,163,98
Booking28964,2,0,Meal Plan 1,0,Double,2022,10,8,105.5,Not_Canceled,3,1,1,217,51
Booking28965,2,2,Meal Plan 1,0,Delux,2022,2,2,194.0,Not_Canceled,2,1,6,140,165
Booking28966,1,0,Meal Plan 1,0,Suit,2022,1,16,126.0,Canceled,4,1,5,130,102
Booking28967,2,0,Meal Plan 1,0,Double,2022,1,3,134.04000000000002,Canceled,8,1,1,134,92
Booking28968,2,0,Meal Plan 1,0,Double,2022,9,14,95.0,Not_Canceled,6,1,1,40,28
Booking28969,2,0,Meal Plan 1,0,Double,2021,12,15,83.75,Not_Canceled,7,1,1,152,79
Booking28970,1,0,Not Selected,0,Double,2022,3,1,85.6,Not_Canceled,2,4,1,233,68
Booking28971,2,0,Meal Plan 1,0,Double,2022,9,2,181.0,Not_Canceled,2,1,1,48,92
Booking28972,2,0,Meal Plan 2,0,Double,2022,1,19,135.0,Canceled,3,2,1,14,116
Booking28973,1,0,Meal Plan 1,0,Double,2022,5,21,93.9,Not_Canceled,2,1,1,265,73
Booking28974,3,0,Meal Plan 1,0,Single,2022,7,10,109.44,Not_Canceled,4,1,4,45,55
Booking28975,2,0,Meal Plan 1,0,Double,2021,1,14,92.75,Not_Canceled,5,1,1,10,30
Booking28976,1,0,Meal Plan 1,0,Double,2022,1,17,140.0,Canceled,3,1,1,1,135
Booking28977,2,0,Meal Plan 1,0,Double,2022,8,15,110.3,Not_Canceled,4,1,1,55,105
Booking28978,2,0,Meal Plan 1,0,Double,2021,1,11,114.5,Not_Canceled,5,1,1,156,108
Booking28979,2,0,Meal Plan 1,0,Double,2022,11,24,125.3,Canceled,4,1,1,126,72
Booking28980,1,0,Meal Plan 1,0,Double,2022,8,25,135.0,Canceled,3,1,1,167,22
Booking28981,2,1,Meal Plan 1,0,Single,2022,12,26,119.87,Not_Canceled,5,1,4,146,80
Booking28982,2,0,Not Selected,0,Double,2022,2,7,105.0,Not_Canceled,5,4,1,70,28
Booking28983,1,0,Meal Plan 1,0,Double,2022,11,7,95.0,Canceled,4,1,1,82,73
Booking28984,2,0,Meal Plan 2,0,Double,2022,1,20,135.0,Canceled,3,2,1,110,113
Booking28985,2,0,Meal Plan 1,0,Double,2021,1,8,118.44,Not_Canceled,5,1,1,82,38
Booking28986,2,0,Meal Plan 1,0,Double,2022,1,13,138.8,Canceled,4,1,1,111,82
Booking28987,2,0,Not Selected,0,Double,2022,1,8,128.0,Canceled,4,4,1,95,111
Booking28988,1,0,Meal Plan 1,0,Double,2022,9,15,126.0,Not_Canceled,2,1,1,276,42
Booking28989,2,0,Meal Plan 1,0,Double,2022,2,22,110.0,Canceled,4,1,1,27,37
Booking28990,2,0,Meal Plan 1,0,Double,2022,10,14,140.0,Not_Canceled,2,1,1,294,103
Booking28991,1,0,Meal Plan 1,0,Double,2022,6,21,99.0,Not_Canceled,2,1,1,107,48
Booking28992,2,0,Meal Plan 2,0,Double,2022,8,23,130.0,Canceled,3,2,1,54,30
Booking28993,2,0,Meal Plan 2,0,Double,2022,11,4,135.0,Canceled,3,2,1,44,29
Booking28994,2,0,Meal Plan 1,0,Double,2022,7,13,93.95,Canceled,5,1,1,114,16
Booking28995,2,0,Meal Plan 1,0,Single,2022,7,30,160.4,Canceled,3,1,4,138,125
Booking28996,3,0,Meal Plan 1,1,Single,2022,3,5,273.1,Canceled,4,1,4,244,118
Booking28997,1,0,Meal Plan 1,0,Double,2021,1,22,133.6,Not_Canceled,3,1,1,206,90
Booking28998,2,0,Not Selected,0,Double,2022,7,7,67.43,Canceled,5,4,1,285,58
Booking28999,2,0,Meal Plan 1,0,Double,2022,3,1,90.0,Not_Canceled,7,1,1,146,82
Booking29000,2,0,Meal Plan 1,0,Double,2022,9,14,100.75,Not_Canceled,5,1,1,103,18
Booking29001,1,0,Meal Plan 1,0,Double,2022,6,25,101.0,Not_Canceled,2,1,1,228,58
Booking29002,1,0,Meal Plan 1,0,Single,2022,5,27,61.0,Not_Canceled,2,1,4,233,51
Booking29003,2,0,Not Selected,0,Double,2022,11,16,123.5,Canceled,3,4,1,182,48
Booking29004,2,0,Meal Plan 1,0,Double,2021,1,25,124.85,Not_Canceled,7,1,1,214,55
Booking29005,1,0,Meal Plan 2,0,Double,2021,1,14,20.0,Not_Canceled,5,2,1,24,15
Booking29006,2,0,Meal Plan 1,0,Double,2022,8,4,90.73,Not_Canceled,8,1,1,188,30
Booking29007,2,0,Meal Plan 1,0,Double,2022,2,17,113.84,Not_Canceled,6,1,1,86,63
Booking29008,1,0,Not Selected,0,Double,2022,1,21,159.0,Not_Canceled,3,4,1,15,102
Booking29009,2,0,Not Selected,0,Double,2022,10,1,109.1,Not_Canceled,2,4,1,118,75
Booking29010,1,0,Not Selected,0,Double,2022,2,16,143.2,Not_Canceled,2,4,1,180,30
Booking29011,2,0,Meal Plan 1,1,Double,2022,10,2,125.3,Not_Canceled,3,1,1,73,60
Booking29012,2,0,Meal Plan 1,0,Double,2022,5,1,90.0,Not_Canceled,6,1,1,46,72
Booking29013,2,1,Meal Plan 1,0,Double,2021,1,16,114.5,Not_Canceled,4,1,1,163,35
Booking29014,2,0,Meal Plan 2,0,Double,2021,12,14,114.5,Canceled,4,2,1,151,45
Booking29015,2,0,Meal Plan 1,0,Double,2022,2,10,109.0,Canceled,4,1,1,43,60
Booking29016,2,0,Meal Plan 1,0,Double,2022,10,23,95.0,Canceled,3,1,1,56,41
Booking29017,2,0,Meal Plan 1,0,Single,2022,8,29,138.8,Not_Canceled,3,1,4,243,101
Booking29018,2,0,Meal Plan 1,0,Double,2021,3,10,85.0,Not_Canceled,5,1,1,118,46
Booking29019,2,0,Meal Plan 1,1,Single,2022,9,5,169.4,Not_Canceled,6,1,4,196,109
Booking29020,2,0,Not Selected,0,Double,2022,12,3,121.03,Not_Canceled,5,4,1,67,58
Booking29021,2,0,Not Selected,0,Double,2022,11,14,114.5,Canceled,3,4,1,195,80
Booking29022,2,0,Meal Plan 1,0,Double,2022,11,25,92.25,Not_Canceled,7,1,1,40,67
Booking29023,1,0,Meal Plan 1,0,Double,2022,10,20,140.0,Not_Canceled,4,1,1,95,112
Booking29024,2,0,Meal Plan 1,0,Double,2022,1,25,164.0,Canceled,4,1,1,237,59
Booking29025,1,0,Meal Plan 1,0,Double,2021,12,20,103.2,Not_Canceled,6,1,1,134,99
Booking29026,2,0,Meal Plan 1,0,Double,2022,10,16,150.0,Not_Canceled,3,1,1,238,76
Booking29027,2,0,Meal Plan 1,0,Double,2022,1,9,126.88,Canceled,5,1,1,138,108
Booking29028,2,0,Meal Plan 1,0,Double,2022,8,23,100.75,Not_Canceled,5,1,1,32,19
Booking29029,1,0,Meal Plan 1,0,Single,2022,1,26,152.3,Canceled,3,1,4,69,148
Booking29030,1,0,Meal Plan 1,0,Single,2022,1,27,130.0,Not_Canceled,2,1,4,158,110
Booking29031,2,0,Meal Plan 1,0,Double,2022,11,12,119.45,Canceled,7,1,1,268,88
Booking29032,3,0,Meal Plan 1,0,Single,2022,3,31,160.0,Canceled,2,1,4,254,44
Booking29033,2,0,Not Selected,0,Double,2022,12,1,114.5,Canceled,3,4,1,292,46
Booking29034,2,0,Meal Plan 1,0,Double,2022,11,23,92.25,Not_Canceled,4,1,1,138,83
Booking29035,2,0,Meal Plan 1,0,Double,2021,12,27,144.0,Canceled,4,1,1,78,41
Booking29036,1,0,Meal Plan 1,0,Double,2021,3,14,82.37,Not_Canceled,3,1,1,194,33
Booking29037,1,0,Meal Plan 1,0,Double,2022,6,2,80.0,Canceled,4,1,1,233,66
Booking29038,2,0,Meal Plan 2,0,Double,2022,11,27,135.0,Canceled,3,2,1,30,50
Booking29039,2,0,Meal Plan 2,0,Double,2021,12,21,114.5,Canceled,4,2,1,29,99
Booking29040,2,0,Meal Plan 1,0,Double,2021,2,24,133.4,Not_Canceled,4,1,1,78,44
Booking29041,1,0,Meal Plan 1,0,Double,2022,6,2,81.0,Canceled,5,1,1,183,62
Booking29042,1,0,Meal Plan 1,0,Double,2022,10,12,130.0,Not_Canceled,3,1,1,143,99
Booking29043,2,0,Meal Plan 1,0,Suit,2022,1,1,129.0,Not_Canceled,2,1,5,205,65
Booking29044,1,0,Meal Plan 1,0,Double,2022,1,17,140.0,Canceled,2,1,1,199,121
Booking29045,2,0,Meal Plan 1,0,Double,2022,2,31,72.0,Canceled,3,1,1,24,35
Booking29046,2,0,Meal Plan 1,0,Double,2022,9,14,165.0,Not_Canceled,4,1,1,65,80
Booking29047,2,0,Meal Plan 1,1,Suit,2021,3,2,111.5,Not_Canceled,3,1,2,67,49
Booking29048,3,0,Meal Plan 1,0,Single,2022,11,20,157.7,Not_Canceled,3,1,4,259,110
Booking29049,1,0,Meal Plan 1,0,Double,2022,3,15,85.0,Not_Canceled,2,1,1,211,81
Booking29050,2,0,Meal Plan 1,0,Double,2022,7,2,58.67,Not_Canceled,4,1,1,232,31
